file_name,file_path,title,author,key,reason
hes the lion of the tribe of judah i96952,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hes the lion of the tribe of judah i96952,He's the Lion of the Tribe of Judah,,,"missing_author,missing_chords"
hes the only reason i live i90912,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hes the only reason i live i90912,He's the only reason I live,,A,missing_author
higher higher christafari i14512,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\higher higher christafari i14512,HIGHER HIGHER CHRISTAFARI,,D,missing_author
higher i104751,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\higher i104751,Higher,,,"missing_author,missing_chords"
highest place i90037,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\highest place i90037,Highest Place,Ramon Pink,,missing_chords
hills and valleys i44562,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hills and valleys i44562,Hills and Valleys,,,"missing_author,missing_chords"
his life for mine i64293,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his life for mine i64293,His Life For Mine,,,"missing_author,missing_chords"
his mercy is more i105293,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his mercy is more i105293,His Mercy is More,,,"missing_author,missing_chords"
his name is called emmanuel i1492,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his name is called emmanuel i1492,His name is called Emmanuel,Bob McGee,,missing_chords
his name is jesus i105698,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his name is jesus i105698,His name is Jesus,,,"missing_author,missing_chords"
his name is jesus i47841,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his name is jesus i47841,His Name Is Jesus,Fred Hammond,B,missing_chords
his name is wonderful i1575,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\his name is wonderful i1575,His name is wonderful,,D,missing_author
ho ho ho hosanna i64654,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\ho ho ho hosanna i64654,Ho ho ho hosanna,,,"missing_author,missing_chords"
hold me lord in your arms i1699,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hold me lord in your arms i1699,"Hold me, Lord, in your arms",,G,missing_author
hold to gods unchanging hand i64062,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hold to gods unchanging hand i64062,Hold To God's Unchanging Hand,,D,"missing_author,missing_chords"
hollowed be your name i87861,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hollowed be your name i87861,Hollowed be Your name,Ron Kenoly,,missing_chords
holy god i9,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy god i9,Holy God,,,"missing_author,missing_chords"
holy god we praise thy name i11122,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy god we praise thy name i11122,"Holy God, We Praise Thy Name","from Katholisches Gesangbuch, Maria Theresa, 1774, Franz, Ignaz (1719-1790)",F,missing_chords
holy holy holy are you lord i108590,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy are you lord i108590,Holy holy holy are You Lord,,,"missing_author,missing_chords"
holy holy holy holy lord god almighty i87684,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy holy lord god almighty i87684,Holy Holy Holy Holy Lord God Almighty,Jimmy Owens,,missing_chords
holy holy holy i106672,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy i106672,"Holy, holy, holy",,C,missing_author
holy holy holy i55315,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy i55315,"Holy, Holy, Holy",,,"missing_author,missing_chords"
holy holy holy is the lord i101250,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy is the lord i101250,"Holy, holy, holy is the Lord",,,"missing_author,missing_chords"
holy holy holy lord god i3840,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy lord god i3840,"Holy, Holy, Holy Lord God",Turgay Üçal,,missing_chords
holy holy holy lord i1674,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy holy lord i1674,"Holy, holy, holy Lord",,G,missing_author
holy holy i107,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy i107,Holy Holy,,,"missing_author,missing_chords"
holy holy i2318,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy holy i2318,"Holy, Holy",,C,missing_author
holy i12487,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy i12487,Holy,Jesus Culture,,missing_chords
holy i3180,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy i3180,Holy,Matt Gilman,,missing_chords
holy i92695,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy i92695,Holy,The City Harmonic,,missing_chords
holy i9632,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy i9632,Holy,Elisheva Shomron,Am,missing_chords
holy is the lord i1681,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy is the lord i1681,Holy is the Lord,,D,missing_author
holy one i108782,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy one i108782,holy one,Parachute Band,,missing_chords
holy one of israel i12010,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy one of israel i12010,Holy One of Israel,John Laudon,,missing_chords
holy overshadowing i50121,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy overshadowing i50121,Holy Overshadowing,Graham Kendrick,,missing_chords
holy spirit move me now i101471,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy spirit move me now i101471,Holy Spirit Move me now,,,"missing_author,missing_chords"
holy spirit rain down i98391,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy spirit rain down i98391,Holy Spirit Rain Down,Russell Fragar,,missing_chords
holy spirit thou art welcome you are welcome i64332,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy spirit thou art welcome you are welcome i64332,Holy spirit Thou art welcome (You are welcome),,G,"missing_author,missing_chords"
holy spirit we welcome you i12269,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy spirit we welcome you i12269,Holy Spirit We Welcome You,Chris Bowater,,missing_chords
holy water i101645,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\holy water i101645,Holy water,,D,missing_author
home i48376,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\home i48376,Home,Rivers & Robots,,missing_chords
home run i42174,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\home run i42174,Home Run,,G,missing_author
hope of all hearts i90433,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hope of all hearts i90433,Hope of all hearts,,,"missing_author,missing_chords"
hopes anthem i46902,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hopes anthem i46902,Hope's Anthem,Bethel Music,,missing_chords
hosanna i64742,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hosanna i64742,Hosanna,"Thierry Ostrini, Chris Christensen",,missing_chords
hosanna loud hosanna i11124,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\hosanna loud hosanna i11124,"Hosanna, Loud Hosanna","from Gesangbuch der Herzogl. Hofkapelle, Wurttemberg, 1784, Threlfall, Jeanette (1821-1880)",Bb,missing_chords
how can i say thanks i49147,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how can i say thanks i49147,How can I say thanks,Andrae Crouch,,missing_chords
how deep is the love i105479,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how deep is the love i105479,How Deep is the Love,,,"missing_author,missing_chords"
how hard it is on the heart sometimes i54491,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how hard it is on the heart sometimes i54491,How hard it is on the heart sometimes,,,"missing_author,missing_chords"
how majestic is your name i98860,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how majestic is your name i98860,How Majestic is Your Name,Michael W. Smith,,missing_chords
how many kings i51855,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how many kings i51855,How Many Kings,,C,missing_author
how marvelous i97510,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how marvelous i97510,How Marvelous,"Gabriel Charles Hutchinson (1856-1932), Chris Tomlin",,missing_chords
how we need the river i64477,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how we need the river i64477,How we need the river,,,"missing_author,missing_chords"
how wonderful i98559,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how wonderful i98559,How Wonderful,Dave Bilbrough,,missing_chords
how you loved me lord i1884,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\how you loved me lord i1884,How You Loved Me Lord,Ali Övek,Dm,missing_chords
humble king i100717,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\humble king i100717,Humble King,,E,missing_author
i am a new creation i42824,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am a new creation i42824,I am a new creation,Dave Bilbrough,,missing_chords
i am i64399,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am i64399,I am,,,"missing_author,missing_chords"
i am redeemed i64174,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am redeemed i64174,I am redeemed,,E,missing_author
i am the god that healeth thee i108991,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am the god that healeth thee i108991,I Am the God That Healeth Thee,,D,missing_author
i am yours i3743,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am yours i3743,I Am Yours,Jonas Park,,missing_chords
i am yours i55309,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i am yours i55309,I Am Yours,,Am,"missing_author,missing_chords"
i believe i105122,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i believe i105122,I Believe,,,"missing_author,missing_chords"
i believe i55305,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i believe i55305,I Believe,,,"missing_author,missing_chords"
i believe in you i61801,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i believe in you i61801,I BELIEVE IN YOU,Julio Melgar,,missing_chords
i belong to jesus i103969,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i belong to jesus i103969,I BELONG TO JESUS,Dennis Jernigan,Em,missing_chords
i belong to you i46910,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i belong to you i46910,I Belong To You,Bethel Music,,missing_chords
i bind unto myself today i11127,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i bind unto myself today i11127,I Bind Unto Myself Today,"Stanford, Charles Villiers (1852-1924), Patrick of Ireland (circa 387-493)",Bb,missing_chords
i bow my knee in reverence in awe of your glory i53403,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i bow my knee in reverence in awe of your glory i53403,"I bow my knee in reverence, in awe of Your glory",,,"missing_author,missing_chords"
i call you jesus i49116,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i call you jesus i49116,I Call You Jesus,Israel & New Breed,F#m,missing_chords
i can feel you i46923,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i can feel you i46923,I Can Feel You,Bethel Music,,missing_chords
i can hear my savior calling i11282,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i can hear my savior calling i11282,I Can Hear My Savior Calling,"Norris, John Samuel (1844-1907), Bliss, Philip Paul (1838-1876), Blandy, Edward William",F,missing_chords
i can hear my savior calling i64322,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i can hear my savior calling i64322,I can hear my Savior calling,,D,"missing_author,missing_chords"
i can see it clearly now i55096,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i can see it clearly now i55096,I can see it clearly now,,,"missing_author,missing_chords"
i command my hands to praise the lord i64644,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\i command my hands to praise the lord i64644,I command my hands to praise the Lord,,G,"missing_author,missing_chords"
