artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count
The Blythe Family,055llDOkMzuMAUzJ7QcTY8,,,review,,,3
Gene Moore,5Jx60tG2VWnk1g3aDHDGs6,soul,,review,,,1
Tha Eastsidaz,51FyBBOW464toW099BsW8z,rap,,review,,,1
Hijau Daun,79cB6hoLLTE9sPKYyJ8W64,pop rock,,review,,,1
Wolfgang Petry,0JLbfIT1Z20raMAVYWtCD7,pop,,review,,,15
Famous Last Words,3rxPTMtxVQKNAbBBl6cQrw,metal,,review,,,2
Jessi,64k5e9kV9MdukXjFrR5R37,pop,,review,,,1
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,rap,,review,,,53
Moussu T E Lei Jovents,5i7koazrOCz08lRRw2JltL,,,review,,,3
Planet Funk,4c4Ce4N4vJOs3Tzee020S4,rock,,review,,,2
The Sleeping,5l3nkPJllQnOEOp5ZP5QyW,,,review,,,1
Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,rock,,review,,,17
The Royal Concept,7LAucJAvbQa7ZIA0qP8YI2,pop rock,,review,,,10
Carrie Hope Fletcher,3b3GjhElzysJ0xS72u9u9k,,,review,,,1
Patrick Page,4Dk7zvn9NdF4TESEa8Bbbj,,,review,,,3
george,2pRZp2WxvnWWiSPcSSYkNV,pop,,review,,,1
The Bronx,7nqSDaZKccpnUqjzedyZF4,rock,,review,,,1
Olly Murs,3whuHq0yGx60atvA2RCVRW,pop,,review,,,5
Marie Osmond,3ijY78RxOagYo8FOgSEkWj,pop,,review,,,1
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,pop,,review,,,1
Gary U.S. Bonds,1Qw8MHpjYxm9Xf0O1ZfPiX,jazz,,review,,,7
Kim Richey,4Rx72ewRjxlDGiO6wPHpxe,country,,review,,,1
Nice Try,3zpJioVuJxJxOY8wyMVu14,alternative,,review,,,5
Architects,3ZztVuWxHzNpl0THurTFCv,metal,,review,,,19
Like A Storm,5gFZo6Oh5WehnbEj0XtxiF,,,review,,,4
Best Coast,5YkBrE0wF8cAlq3GCOw5Eu,alternative,,review,,,11
Wednesday 13,6Cvzf33JDzCIw2eJU8npQo,punk,,review,,,3
Y-Titty,5u1eKNBYe0cZFuZTyjntoi,rap,,review,,,1
Scowl,6hW33nVHPElaXuG2hQ0QOp,,,review,,,2
Wizo,3bnjnDR8RpA8FA4yZpND07,punk,,review,,,2
Brigitte,3pwoLiEbkKB4c4Vj9Mzypk,pop rock,,review,,,5
Dan Caplen,2U3FuHYvL3vhkbDAXm24Ep,soul,,review,,,1
Kenny Neal,2YNoaobWamjDPop3nk9xMQ,jazz,,review,,,1
Skillet,49bzE5vRBRIota4qeHtQM8,alternative,,review,,,79
Homesafe,5vV4gEs3O35SdrdwhvhYwe,pop,,review,,,1
Dawn Landes,1wvqnNcuPa2TpcFvfh3co5,,,review,,,2
Belchior,0C8HhyOa7zfzIl3gmPjY52,rock,,review,,,1
Katherine Priddy,102dPAntS5rtgPwkSZPB41,country,,review,,,1
Gillan,1PwB6zyZUEjWGDUjnMeS6M,,,review,,,1
State Radio,6eaKsv68njcrz5OjeQor5L,reggae,,review,,,3
Forseti,3buHGOFx0Zy2jsqju7DEmC,country,,review,,,1
Sigala,1IueXOQyABrMOprrzwQJWN,pop,,review,,,10
Carly Cosgrove,4h3DxZa1JxZhSB1a64ziKx,,,review,,,2
Dragonette,4GLJPBj5Cdr9AgLKvLWM4n,pop rock,,review,,,4
The Abyssinians,1vB5909auE9YUaTjQ7ZkTj,reggae,,review,,,1
Macka B,2ph6mRzG0lANVJRBTUIxI2,reggae,,review,,,3
Boy Hits Car,4M94dDJ9YViPmY7lcZmMcR,,,review,,,1
Stephen Kellogg,794GTZkztMS29PO7cTOnmY,pop,,review,,,8
Eskorbuto,3AXQ8iTveAp1uA5NlbK8qb,punk,,review,,,6
Gene Pitney,3ap1NzHNV9QA1x1V6z3gSe,pop rock,,review,,,14
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,rap,,review,,,11
MacKenzie Porter,6nXco5Q3cJJ0ZutnBOsSpq,country,,review,,,2
Spoken,0Jn8rIJ5ebXnyZh9s5bI4l,rock,,review,,,3
Alan Tam,5vWJrDpmd5vrDpdmgxqC5u,pop,,review,,,1
Sparks The Rescue,07DRdecWdrPljDGClOl3nL,pop,,review,,,4
Sunwoojunga,04L3elxyr0XFua2Ek3domW,alternative,,review,,,1
Wolf Parade,0XSqX2PB3C5dTMv7SZaxSm,alternative,,review,,,7
FFH,4xvNx8d6ZMhOZXUGUBmJby,rock,,review,,,2
Chaz Duffy,5RRbimRyvmhCG5MfRKQXzM,,,review,,,1
Youssoupha,5DW7NxqQ2875JtjuV7KMn4,rap,,review,,,2
Tommy Nilsson,0PnNyzP7CgoDXZHr6cWOyq,pop,,review,,,2
Aventura,1qto4hHid1P71emI6Fd8xi,rap,,review,,,18
The Julie Ruin,3jCDV35GjiUGWYWKgMd9CF,alternative,,review,,,1
TJ Monterde,7LvDTuFCBv08xm6u1pOMK0,alternative,,review,,,15
Sammy Arriaga,3FKSNTDo480gbDePzxc3y3,pop,,review,,,3
Alex G,6lcwlkAjBPSKnFBZjjZFJs,alternative,,review,,,41
Saleem,1EsGSU1T8erJCcsxrndQWP,rock,,review,,,1
Fay Wolf,7g0xtrm9c9KAaBTwvrTTmZ,pop,,review,,,1
Robert Grace,6W8rk6H6C3Mcj0lALuLVg1,pop,,review,,,1
The Beach,6xqpdCiMM646Q6nAD5n3vO,country,,review,,,1
Dredg,1DsdDxHs1zAwOgWDPgNS7l,alternative,,review,,,2
Dylan Dunlap,7CanUos0itnFLMrCiT839W,pop,,review,,,2
Tommy Ellison,75AXKFwUBuZlcDyFgUJzNG,,,review,,,2
CRUCIFIX,3TZlqrpMAxc0nR7jKggeyh,country,,review,,,1
Jack's Mannequin,42aeGx2I3uXINpGqC8L0LD,pop rock,,review,,,31
Enrique Urquijo y Los problemas,43Q662o1VzhO3xwj97FWxT,pop rock,,review,,,2
The Hold Steady,3qkZBMz5JgmRN9u5wwhRC6,country,,review,,,5
Charles Hamilton,4jOUE5phvhoCUHQBZ3uMyM,,,review,,,1
Bastille,7EQ0qTo7fWT7DPxmxtSYEc,pop rock,,review,,,16
Daniel Padim,0txvlIPmV4NkDYi7qRBKsB,,,review,,,1
Morningsiders,5hPR4Atp3QY2ztiAcz1inl,pop,,review,,,11
King Krule,4wyNyxs74Ux8UIDopNjIai,pop,,review,,,3
Dayshell,4yextvMjXxQXzyQkyS1jYX,metal,,review,,,2
Juanes,0UWZUmn7sybxMCqrw9tGa7,pop rock,,review,,,11
Jimmy Needham,4yMGs8CtlMVF7RV2XU539m,,,review,,,3
UNKLE,2nszamLjZFgu3Yx77mKxuC,rap,,review,,,5
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,pop,,review,,,40
Paul Rey,5FjiYgLczmrP2j1gijAGWp,pop,,review,,,4
Aaron Smith,77qukKzmdI5BeMBR7WGUrN,electronic,,review,,,1
Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,,,review,,,1
Chris Bathgate,1k0oHzLGrBn2DHHVhI2f17,alternative,,review,,,2
Jackson Taylor & the Sinners,0xhLp59a1jm2yaqwEcrrEx,country,,review,,,5
Not Half Bad,3oOlOS93V6ex5t5lrvZ7s7,punk,,review,,,5
Semisonic,1TqQi97nqeiuOJrIFv5Sw0,pop rock,,review,,,1
Ikaya,4Epj4KV1BezXbmGhyV69uZ,,,review,,,1
Tired Lion,5Vf0Z6jyMOGr07Gf8irDMt,punk,,review,,,6
Little Tybee,4wzILxEdnni4pGRUyJIVAp,alternative,,review,,,1
Tex Tex,22UoNzSexUEdL4mnuA8eD4,rock,,review,,,2
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,pop rock,,review,,,53
The Blackout,35b2hm2fvbdZnckJO6FijB,rock,,review,,,1
Belanova,3oNy8cjBtJzLC07I70sklp,pop,,review,,,7
K.Flay,0pCNk4D3E2xtszsm6hMsWr,pop rock,,review,,,9
Eruption,3R6f1aBWwde7ZqGv7hf4dY,,,review,,,1
The Moffatts,2ynrjBfi2sZwoHaejMInRv,pop,,review,,,1
Martina Topley-Bird,6sKLLGj7SqbP2qDBdEOoZ6,rap,,review,,,1
Menno de Jong,7g8spsY118RkpEalwhUCYu,electronic,,review,,,1
Jonathan Nelson,4oI0W9neUi7nvxcQKDY5Xa,,,review,,,3
Sebastian Garuti,5H908nCNku2Sw1ZYEFWGTK,,,review,,,1
slowthai,3r1XkJ7vCs8kHBSzGvPLdP,rap,,review,,,1
Twain,2tMcnRGaCtfz1ZyTBgHjmW,alternative,,review,,,6
Barbara Lewis,2UocIcNiHj5n4tj1CnBzRq,soul,,review,,,2
Stokley,1pEbB73S2Rl9etF23ucgAA,,,review,,,1
Dirty Heads,6GkJh85o22LfD2vgL9DP6f,reggae,,review,,,3
I-LAND,4VbAtGhXMJr2AGXa8fkcRu,pop,,review,,,1
Art Of Dying,28DlNBW2UlEVVgTuCcYtTe,metal,,review,,,5
Todd Snider,6uXJm6sZx9IVPrN2laTOP5,country,,review,,,41
Maanam,4MiKufcWLuX6KDLzqhUgQD,punk,,review,,,2
The Deaf,3fNx0Aexzc4GyfsRQI9aEC,rock,,review,,,1
Jimmy Jones,7ydcRbgt0yM9etADb1Ackp,jazz,,review,,,1
"Medeski, Martin & Wood",2Hg4SUNDuIn8xIidz9GxFw,jazz,,review,,,1
Deepend,0uGApGjjFXKwUOAqYBeX7B,electronic,,review,,,4
Ocean Grove,0AlnGjlLLXglk9hnwErYDU,metal,,review,,,2
Sleeperstar,4bm3ooSna3gJa7aj6ZtDka,rock,,review,,,2
Whitey Morgan and the 78's,2bGK38Qvf603fcckzUYYui,country,,review,,,11
Tess Henley,6LWofoi18999gZK0EgVSjv,pop,,review,,,2
Camilo Sesto,2Cy7KBSkqu7otJfuMTWT7Y,pop,,review,,,1
The Franklin Electric,6LLYwvo2N1nDcUvyw9XPGN,alternative,,review,,,3
Amy Diamond,2jbaRhAk4nT855to92ufdf,pop,,review,,,3
Jack Broadbent,2yk5jg6yi5fV6xmUZoBPHU,rock,,review,,,1
Brkovi,39TDJ508TdYZyOOwjK3ph1,punk,,review,,,1
The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,pop rock,,review,,,2
Lucille Bogan,2cDKW2JF97WZ5ruG9Obfdf,jazz,,review,,,2
Cults,3Oim8XBPbznAa8Jj8QzNc8,alternative,,review,,,14
NCT 127,7f4ignuCJhLXfZ9giKT7rH,pop,,review,,,21
Sabrina,1YB5pnFfL7Y2vjRJLPxaLU,,,review,,,2
Richard Hell,121Q6oslYCMBYZHhOFL1RB,punk,,review,,,4
Edip Akbayram,0oFiWQjHNvksJlD0aWzBZM,rock,,review,,,1
Aamir Khan,3OyFl7Z1rC5MigCR1hwC2r,country,,review,,,1
Monsters Of Liedermaching,7cPKacvN5DrLewuIvMKx7d,punk,,review,,,1
toe,0rpKM0MniNkXM1SLSglYUZ,rock,,review,,,1
Bobo Shashi,207e202Dz3barZ9ij9jGpR,rap,,review,,,1
ALI,2Qqrew4ZcEwf9NY7UqWGfU,soul,,review,,,1
boygenius,1hLiboQ98IQWhpKeP9vRFw,pop,,review,,,6
Stravaganzza,1lVrgymnyAR40c556RIY5i,reggae,,review,,,1
Rowland S. Howard,1ScuQ8TIlsmpeThaI18gYC,rock,,review,,,1
Oscar Anton,1g3dAnqp218LiNN9ng5dIh,,,review,,,3
Osatia,5UBwuSmeshlKcUXHHT7siy,,,review,,,1
Cepeda,5AMBCoLbNgVCbA3XYMRlks,pop,,review,,,5
Gramatik,179BpmLkQCRIoU68Co80f5,rap,,review,,,1
levitation room,0SVxQVCnJn1BNUMY9ZcRO4,rock,,review,,,9
Gin Wigmore,4Gzfk9Lxm67nBs7E9BZjzG,alternative,,review,,,2
Rory Webley,2vlC4o7h61xlMUop6QCuvK,alternative,,review,,,2
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt,pop rock,,review,,,2
Noel Gallagher's High Flying Birds,7sjttK1WcZeyLPn3IsQ62L,pop,,review,,,5
Ryan McCartan,0E3lRHTut04XpirvWC45bn,,,review,,,2
Warren Smith,3EPmCVUm7QNc1fSrLsXGq5,rock,,review,,,1
Enuff Z'Nuff,2Y36dqR145FjTKUjibEcjO,metal,,review,,,1
Jacques,55i4AnS7E58y41UwE0vvQh,alternative,,review,,,1
In The Valley Below,4WQXRya5np83C21wifjNp9,rock,,review,,,2
Matthew And The Atlas,0lSENl3bteP8p2NbiSP7RM,country,,review,,,9
Roy Kim,3ErHVJMsxTq2lLSmnONBm9,pop,,review,,,8
Copeland,31HpswGOiF0Mc2wm11sIoN,rock,,review,,,28
Shelby Lynne,3xx17YXYvPl9PBx6Jzalk4,country,,review,,,1
Polite Fiction,5YLvl4d4PEc4ls2xHf2EtR,,,review,,,2
Not On Tour,16WDYbEW4sAp744DVfmr3u,punk,,review,,,47
Heidevolk,0A2YaO4tUFeJVNn5Hvjfxa,metal,,review,,,1
Dead Soft,6NayGIgExrNwxUk6MHnMPN,punk,,review,,,1
Vivien Yap,71gWfXRZ2vs5cQ7Bfh9M53,pop,,review,,,1
Goapele,5cgtn5YWC3Fr06wTps1dBq,soul,,review,,,1
True Widow,7fS59zKuYPKhYlTGdg2PyM,metal,,review,,,1
Baby Bugs,3TBTcHpZ3aV1g8rk8i1zb5,alternative,,review,,,4
Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,punk,,review,,,7
Steely Dan,6P7H3ai06vU1sGvdpBwDmE,rock,,review,,,7
Philip Sayce,5Npr4HpRE8YlsisRjN9T8h,jazz,,review,,,2
George Salazar,4VluulYWhcwWaD1pV7CtKB,,,review,,,7
Digitalism,2fBURuq7FrlH6z5F92mpOl,alternative,,review,,,2
Mt. Joy,69tiO1fG8VWduDl3ji2qhI,,,review,,,27
Xiu Xiu,5JLqvjW3Nyom2OsRUyFsS9,pop rock,,review,,,1
Ashu Shukla,15iD55LPew2DyTQDqoV0F1,,,review,,,4
Billy Griffin,1C4zTmHRkm3XRJSex4vTiZ,soul,,review,,,2
Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,pop,,review,,,101
Danger Danger,1VaIDrxow5xfLmB9R26JVZ,metal,,review,,,1
Lisa Miskovsky,5J0dXmqEYctfFsmcakqZFH,pop,,review,,,6
Lasse Lindh,4ehBGotbRDOgqcrUomjJyd,pop,,review,,,4
Matt Skiba,7qVz2CTVWQynqvLaaxZXw6,punk,,review,,,2
Jacob Gurevitsch,1h9GstBf9XSQT3jzZqt3vH,jazz,,review,,,1
Ely Guerra,1ne2c2YEgt4MmJCJGCsfsZ,rock,,review,,,1
Tyron Hapi,5aSBbBUbArJfyNKDg4KS1I,,,review,,,1
+44,7gkRNHOOt7QfhhXf0rEnmj,pop,,review,,,6
Covey,1BWtQmbjRgQ6YaEIizJ5Pe,country,,review,,,2
Modjo,0AkpPlFLnr0VQwZQeMGht0,electronic,,review,,,1
Arthur Russell,3iJJD5v7oIFUevW4N5w5cj,pop,,review,,,15
:Of The Wand And The Moon:,6bdOuFTmkGliFvCkdpH49Z,country,,review,,,19
Mat Kearney,2NQEwAVHBNcI0tGMLlWwF1,pop,,review,,,63
Alabama,6rJqqRce0Kvo2dJUXoHleC,country,,review,,,10
Papa Roach,4RddZ3iHvSpGV4dvATac9X,metal,,review,,,39
The Palms,1zVGInzEij1qk9ZlMlOC2X,,,review,,,3
John K,73eAAfRkS2Vi4hx68oTJJE,pop,,review,,,7
The Fall of Troy,5fuQrhMRYMtoO9uOlFad4P,,,review,,,1
SpaceMan Zack,53dPePMlci6GqJXISlntSK,rap,,review,,,2
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,rap,,review,,,9
Blackbriar,6PXQUX3BYTSVj7LcvviOmI,metal,,review,,,14
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,pop,,review,,,23
Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,country,,review,,,3
Pastora,6C48amsYRU2cPKaylSsYTl,pop,,review,,,2
Laurie Darmon,7hhIUoiI41fPdE0hEcpr2U,pop,,review,,,1
J.J. Cale,06nsZ3qSOYZ2hPVIMcr1IN,rock,,review,,,29
Insignificant Other,38i6Mmxdca0hxDtlpswXxH,,,review,,,5
Michael Booth,3MQ7lbWqvnEBfpnuB8unRX,,,review,,,1
Boston Manor,4WjeQi9wm84lYTIWZ95QoM,pop,,review,,,27
Ryan Beatty,60NNvDqsif0u40CXMV6jDQ,soul,,review,,,7
The Mamas,5HUGPIHRwh79LbffYIUJeJ,pop,,review,,,2
Angie McMahon,574ERIqzZ5yZU9JhIf3Ysf,alternative,,review,,,1
Lil Rob,7B7TGqQe7QTVm2U6q8jzk1,rap,,review,,,1
Edguy,3AGFqPP3gt5rMSvhR87Xxu,metal,,review,,,34
Joe Firstman,7GgylMWv9zEnqNhP8fcVZR,rock,,review,,,4
BANNERS,4qWnlmXWuGv2TtuxtIWlJX,pop,,review,,,7
James Brown,7GaxyUddsPok8BuhxN6OUW,soul,,review,,,2
Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,rock,,review,,,3
Foy Vance,4bUqnkrDrb4f7rqmDR9yDu,country,,review,,,38
Los Caballeros De La Quema,6Iv9dXeKX45ff7qe0LDuFW,rock,,review,,,1
The Brazen Youth,7tnIA4ww5dwoyENYz4GM5T,alternative,,review,,,3
Jah Cure,1bSn5aMcE83TXLlLDU9rTy,reggae,,review,,,1
The Little Willies,4MWopTgyvixq0tNiFrVg0l,,,review,,,6
Mach & Daddy,5Q1vijNjTVhQBoVrZVXms8,pop,,review,,,1
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,country,,review,,,72
Dylan Marlowe,0ZZLr8EH3aNFzYpXtaTIax,pop,,review,,,3
Black Marble,6Nii4K84ZzBZS8X2MP8c9t,pop,,review,,,1
Girl's Day,13kJgvU22LHMsJtGWLmx7W,pop,,review,,,3
Sonny Fodera,39B7ChWwrWDs7zXlsu3MoP,electronic,,review,,,1
Jacek Stachursky,6A27cda26ajAto55kfbtUH,,,review,,,2
Os Paralamas Do Sucesso,7EM9m7HOXxVgP9oEpDDv70,rock,,review,,,1
Mortiis,4jlxvaggBp7wVV02U6YYRQ,metal,,review,,,1
Cartel,6wQMF27xWhSyJFnO9L5mQk,punk,,review,,,23
ella jane,3gBjSrNsYzzbeo0nwsL21J,pop,,review,,,10
Fish in a Birdcage,3AFsnAC0H9hes71BeRypbq,alternative,,review,,,12
the JaneDear girls,1OEqn1sz93LEk4xqzq4tBe,country,,review,,,2
BABYMETAL,630wzNP2OL7fl4Xl0GnMWq,metal,,review,,,12
Transfer,01WbpPclP0irRybrR5J6A9,punk,,review,,,4
Holland,3PA9tXcZqiaBXwopM9GPZP,pop,,review,,,1
The Light the Heat,17EpO9pUubOAhnTopBgQYR,alternative,,review,,,11
Jamie O'Neal,6sQVeggRv1AhrMzuCjhCZe,country,,review,,,2
Bill Gaither,4vZfjIUpvHeHpq47Y5NobO,country,,review,,,3
Lucas Colman,5fRFBYxLHk3yKoLS59obIq,rock,,review,,,1
The Color Morale,3QHJftSfNb6KIerLVsx7zn,metal,,review,,,3
Lucky Rose,5ShkaitLUorYdZgJMqTF5E,pop,,review,,,1
Nina Sky,6eBYLQONaYZhZNAVK061t6,pop,,review,,,1
Isak Danielson,5ie2SvXgvXlTpyqkwLtSd7,,,review,,,24
Goodbye June,1l9I7G8J8AnMScWQwlNJ4M,rock,,review,,,12
NoisyCell,4FDoIX0wLRiVnx5F5wXWl4,rock,,review,,,1
Grace Potter & The Nocturnals,23OknxGcY1i5xX1TRPilMj,rock,,review,,,18
The Orion Experience,2qU0jqxiFeXrw5NTV1bIQM,alternative,,review,,,11
Moss Icon,2mSqzpfJGBqSTIQa3uqDco,punk,,review,,,1
Roman Alexander,55snOo1hCfZ7FC9ogPpGnH,pop,,review,,,2
Heart Attack Man,5esKrGWvWmBAmjnao5jInN,alternative,,review,,,9
Stuck in the Sound,5sTzirFL1wjNa3GuSiUHsy,rock,,review,,,10
The Raging Nathans,427sLYgtKmUezNHjMZoDHG,pop,,review,,,1
Miracle Of Sound,4FmJD0mpgQ70SNt2EKK8tq,pop,,review,,,21
LEA,5Yo5iU2nf4H41waPl4ZnS1,pop,,review,,,8
EGOIST,0k7JZhYS35IewiKNHW7KMj,rock,,review,,,2
Band of Rascals,49B3nohbHbU886JkWxNdda,rock,,review,,,1
Avalanche City,1PX8bguYn6ba8NaBOJuu8A,country,,review,,,1
Dan Patlansky,3awgCNpBPrMUtU6dxRLVF5,rock,,review,,,1
The Internet,7GN9PivdemQRKjDt4z5Zv8,soul,,review,,,9
Eisbrecher,6ul6vL8Hg5jTulDi0Ac8ao,,,review,,,23
Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,pop rock,,review,,,28
WVNDER,56LuTyFDFBgcq4hkc4XMu5,pop,,review,,,3
Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT,soul,,review,,,2
Da Buzz,3fl4q8rdZhxwVs9yG2rpz0,pop,,review,,,1
Melvins,6aVjo0xHSiuW5hkasoYSR3,metal,,review,,,1
K-OS,3EZWlSBWlPsC8lCI2Y36Gl,rap,,review,,,4
Neal McCoy,69Etpls5a2aATUkB6NInTY,country,,review,,,3
Haley Joelle,4pZOG8ump4odtJJA4Cy7S8,,,review,,,7
Robby Hecht,0ZDm55WIaMpvEkX8cY1AAk,pop,,review,,,3
Duncan Laurence,3klZnJvYGIbWritVwQD434,pop,,review,,,2
Stand Atlantic,1W2Fv4YUnjC8hx2qQd6fGh,pop,,review,,,25
Jonny Craig,46MmlFKM8ivDsUnGOejvSM,,,review,,,4
Olivia Lane,3Og5as5vV5n1iTR5iaNNZ6,pop,,review,,,2
omarr,6VlR5v7VgUjpqIrIgrZ7wb,,,review,,,1
Ashwin Adwani,5kiwICyQNDmCtwOPLvgY04,,,review,,,2
Justin Timberlake,31TPClRtHm23RisEBtV3X7,pop,,review,,,32
Mimikry,0LQT5piMqjwpMkchYLfDxv,punk,,review,,,3
Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,soul,,review,,,22
TWENTYTHREE,1J6ppTy8BI7nS6bPjuobHL,rap,,review,,,1
Emily Brimlow,5ncA0WGi828yjhqmvHsJRj,pop,,review,,,1
Maddie & Tae,34bhyY8jfKez7uKakMfy4y,country,,review,,,8
Dungen,5d7hcYqz8bVY6Kt3bhjd3d,rock,,review,,,2
Ramones,1co4F2pPNH8JjTutZkmgSm,rock,,review,,,3
Darren Hanlon,0e1rRNkYxmrlDewTwmpA6K,alternative,,review,,,3
Ratones Paranoicos,5fVtUielMhdztOA34ArB6c,rock,,review,,,4
Presence,1Pq3b64hsWb48FjFPfV5aq,rap,,review,,,3
Brennan Savage,6SSmy635N3a4oWmPk85xpK,rap,,review,,,1
Sternschnuppe,08M6tIv9n50XyVLtABiZG5,,,review,,,1
The Pretty Reckless,2R57sY41L9XvGPiIgHOaYq,metal,,review,,,30
Georgia Greene,4gG86DjoxWcWl5fkltnt6J,,,review,,,1
Lord Of The Lost,28eLrVsohdXynlnIzQ2VvI,rock,,review,,,24
Snuffed on Sight,7o56ORTn1ftm2wC0l3INdg,metal,,review,,,1
San Fermin,7fSnislKgW9Mz0YIqWQmGt,alternative,,review,,,1
The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL,pop rock,,review,,,5
Alberto Urso,7n97gdKHt1WpbhwCSaZGN8,pop,,review,,,2
Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,alternative,,review,,,9
Amel Larrieux,4hVcxmC7igpot32EzQf7IR,soul,,review,,,5
Abby Anderson,0WicR9iYAPd0Bi7i3bz9MB,pop,,review,,,5
RedHook,6OVWDN6Ty6RfnhUJlrYBlI,rock,,review,,,3
Evergrey,4S0foX2r0RlC12KBW8u73D,metal,,review,,,2
Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,pop,,review,,,36
Hrvrd,7mN3Rz6MsJEn9tvScb3xXe,alternative,,review,,,4
Chris Cornell,0XHiH53dHrvbwfjYM7en7I,rock,,review,,,29
Gilberto Santa Rosa,27vNK840zYq6IfDijHPsv1,,,review,,,2
Galaxie 500,6guTJsgPymDUVfqDJyz5UG,pop rock,,review,,,4
Breathe Electric,3kBgAyXRYoSYFEsIECdRa6,pop rock,,review,,,2
Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,country,,review,,,37
Royal & the Serpent,64EHXDoln95lnccszdPum0,pop,,review,,,4
Petra Berger,5R9MbfCSz54OIpSunDrGZw,pop,,review,,,1
Arno,0pJz4IBnZkfgJFTrqBl3ZQ,jazz,,review,,,1
Mina Tindle,1myZw5gJTFWZUrqv4Qdq2E,alternative,,review,,,1
Adema,3n4ersmDo55xV4fPSCKpXb,metal,,review,,,2
Koven,3UCbp6D1lvILlxRJT9LnFa,,,review,,,3
The Brothers Of Soul,7EOBpvnonNT0gPAPU1hjYF,soul,,review,,,1
The Faint,4A1yfFuBmBOgzv4Oe3fFHk,alternative,,review,,,1
Diego Verdaguer,2UFqwY8A3PLcx8pAkg9g5P,pop,,review,,,3
Anthony Amorim,1tt29X4uRBgHBhu9M1vEXM,,,review,,,10
Peter McPoland,23E65IfLBGQv0FBrMwCcG2,alternative,,review,,,10
LUDMILLA,3CDoRporvSjdzTrm99a3gi,pop,,review,,,1
The Sonder Bombs,1jcXXrb7lhflZzQSetip3C,alternative,,review,,,1
Getter Jaani,10pMyCRhDkBpyuc38QOlKf,pop,,review,,,1
Warner Williams,3PtO465dkHp0EM2qn9SXAm,jazz,,review,,,1
Acid House Kings,615PlJiTuB5O3F424mvtHq,pop,,review,,,2
L.S. Dunes,2uRjuSX3CCVJO0KBA518XG,,,review,,,1
JEONG EUN JI,7cgAZ03K2mMaWB70gwZs92,pop,,review,,,2
Gene Allison,49rFPsBoyjENYroqrVNJtw,,,review,,,1
Gabry Ponte,5ENS85nZShljwNgg4wFD7D,electronic,,review,,,4
White Reaper,75klPfIVnyYcyEGaicRUSF,alternative,,review,,,14
Sawyer Fredericks,3GaRKzVcjJv5cIL8CmRAHn,pop,,review,,,4
Gardens & Villa,5NgfalfOtMDHkJ0SbFAxyA,pop,,review,,,2
Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,pop,,review,,,22
Feder,5KnoVkIUGmK0PiDKMjz2LM,,,review,,,1
Fair To Midland,1GfzxrTlFX1DmRSVqMUvaD,alternative,,review,,,4
John Lewis,7G7zZjjTwBZ9vzaoogk95s,jazz,,review,,,1
John R. Miller,6VPZjyyur7ltEgkFdMnvz4,alternative,,review,,,2
With the Punches,4USpQ4wWk8VrkCzQiSNb3u,,,review,,,1
The Trials of Cato,4IeC7nJG3VMbzXlObCCsYC,country,,review,,,1
Odezenne,1FiWBzw15KbR9amOb1Xnxp,alternative,,review,,,6
Julio Sosa,7Cg2eqV6oHNE0P54WfajIX,country,,review,,,3
Jim Ford,24caHjJclAtCI8Ld7Az8l1,,,review,,,2
Henrik Berggren,55kZLdVX3Iumv0m42sMnDA,rock,,review,,,1
The Orphan The Poet,4cqHx0neEP7BFbGlKkmIHQ,alternative,,review,,,3
Rev. Gary Davis,7DtrCdyysCDj5BlVKcassv,jazz,,review,,,2
Blacktop Mojo,74YaL1CwdKlao06KrJyuX2,rock,,review,,,9
Lindsey Stirling,378dH6EszOLFShpRzAQkVM,pop,,review,,,2
Underworld,1PXHzxRDiLnjqNrRn2Xbsa,,,review,,,3
Sense Field,5LzLPIRLOQVl1Gs3b4CRBT,punk,,review,,,2
Aslyn,6seR0G84QQq1NIW844E7Qq,pop,,review,,,4
Death From Above 1979,18H0sAptzdwid08XGg1Lcj,rock,,review,,,11
