song_id,popularity,danceability,energy,spotify_key,loudness,spotify_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4901,23,0.232,0.541,8,-7.689,1,0.0326,0.0023,1.37e-05,0.144,0.117,131.193,119160,4
4908,16,0.723,0.701,1,-4.439,1,0.0603,0.155,0.0,0.0418,0.555,107.943,277827,4
4909,36,0.446,0.918,2,-5.734,1,0.0606,0.00246,0.000354,0.353,0.641,170.011,211080,4
4937,31,0.604,0.784,0,-6.015,1,0.0275,0.000204,0.0,0.0761,0.49,111.963,227760,4
4951,54,0.456,0.508,2,-14.339,1,0.0402,0.0218,0.0,0.237,0.553,133.965,257960,4
4967,32,0.567,0.646,11,-7.004,1,0.0288,0.225,1.18e-05,0.0894,0.253,106.989,242236,4
4976,26,0.166,0.145,7,-16.828,1,0.0375,0.946,0.546,0.0729,0.0613,92.262,367347,4
4979,48,0.456,0.735,2,-7.155,1,0.0437,0.139,0.0,0.101,0.161,143.923,633066,4
5019,29,0.525,0.924,8,-4.156,1,0.0437,0.0148,0.000205,0.343,0.294,123.918,195347,4
5099,47,0.568,0.53,5,-8.659,1,0.0364,0.763,0.0,0.112,0.356,83.998,212546,4
5109,36,0.495,0.962,11,-3.513,1,0.0415,0.000981,7.39e-06,0.0847,0.443,120.013,208147,4
5110,27,0.413,0.826,6,-6.742,1,0.0574,0.0044,0.0,0.978,0.347,133.045,274520,4
5147,36,0.55,0.0122,2,-27.817,1,0.0425,0.993,0.934,0.0711,0.157,63.465,287006,4
5151,19,0.744,0.561,5,-8.58,1,0.0398,0.722,0.0,0.271,0.607,91.563,168929,3
5153,58,0.26,0.622,2,-6.619,1,0.0417,0.128,0.0,0.644,0.231,139.002,506797,4
5161,34,0.47,0.79,10,-8.857,1,0.0351,0.0171,0.0123,0.088,0.465,90.006,299119,4
5180,40,0.506,0.754,7,-7.272,1,0.0493,0.268,0.0,0.298,0.56,149.952,199874,4
5185,22,0.623,0.919,2,-6.256,1,0.183,0.474,0.0,0.924,0.557,114.094,345760,4
5190,39,0.52,0.5,11,-10.025,1,0.0405,0.0495,1.86e-06,0.0931,0.27,122.936,290993,4
5229,34,0.442,0.947,8,-4.531,1,0.047,0.000107,2.47e-05,0.102,0.669,172.368,204120,4
5266,21,0.499,0.758,7,-8.268,1,0.0535,0.114,0.00752,0.0458,0.5,145.052,287782,4
5280,24,0.644,0.924,0,-7.849,1,0.0382,0.598,0.000337,0.094,0.375,132.043,193613,4
5295,26,0.592,0.542,0,-10.468,1,0.0273,0.526,0.004,0.139,0.144,128.956,249302,4
5334,19,0.491,0.673,2,-5.92,1,0.0314,0.0162,1.67e-06,0.108,0.137,138.955,298707,4
5341,47,0.417,0.861,7,-5.613,1,0.101,0.238,2.79e-05,0.882,0.294,70.379,354107,4
5343,52,0.474,0.46,2,-9.134,1,0.0272,0.336,2.44e-05,0.105,0.216,145.73,234016,4
5365,30,0.663,0.321,6,-10.61,1,0.0277,0.0366,0.00423,0.105,0.169,99.971,212706,4
5375,23,0.557,0.875,8,-6.754,1,0.0579,0.263,0.0,0.957,0.49,103.705,186587,4
5390,20,0.524,0.786,2,-6.174,1,0.0494,0.00202,5.77e-06,0.141,0.303,150.101,263627,4
5399,52,0.568,0.567,9,-7.349,1,0.0306,0.0287,0.0,0.539,0.235,133.777,476547,4
5461,42,0.536,0.781,1,-5.152,0,0.0826,0.0579,0.0,0.0775,0.742,172.103,195729,4
5504,41,0.416,0.155,5,-11.227,1,0.0336,0.923,0.0,0.104,0.162,147.218,263293,4
5526,34,0.644,0.817,0,-5.131,1,0.0422,0.0616,0.0,0.205,0.818,96.001,197400,4
5528,32,0.41,0.292,6,-12.382,1,0.0338,0.982,9.52e-06,0.106,0.0845,109.494,172853,4
5540,23,0.476,0.921,2,-5.39,1,0.0563,0.0364,0.0,0.305,0.535,175.991,379067,4
5563,15,0.277,0.296,5,-11.911,1,0.0314,0.851,1.83e-06,0.0859,0.206,88.951,182427,4
5567,32,0.453,0.818,2,-3.901,1,0.0294,0.0292,0.0,0.248,0.46,178.056,180187,4
5585,25,0.425,0.188,7,-5.326,1,0.0421,0.135,0.0,0.0928,0.938,126.752,620920,4
5642,15,0.571,0.807,6,-5.081,1,0.0284,0.048,0.0,0.103,0.426,95.975,193960,4
5688,55,0.254,0.527,4,-9.225,1,0.0395,0.0327,3.21e-05,0.0532,0.1,147.561,336932,4
5695,24,0.438,0.463,10,-5.83,1,0.0334,0.702,0.0,0.103,0.304,127.801,225520,4
5712,10,0.575,0.288,0,-13.326,1,0.0293,0.869,0.0,0.103,0.514,140.888,251027,4
5715,41,0.566,0.56,7,-8.545,1,0.0279,0.00618,1.91e-05,0.115,0.0795,119.976,307897,4
5782,43,0.382,0.301,4,-10.079,1,0.0336,0.833,0.000196,0.112,0.174,51.922,254027,4
5802,21,0.408,0.88,5,-3.46,1,0.0508,0.000758,0.497,0.181,0.405,84.285,239760,4
5804,14,0.599,0.873,5,-4.685,1,0.0492,0.0641,0.0,0.158,0.837,166.714,168280,4
5838,37,0.603,0.261,7,-13.799,1,0.0324,0.924,2.07e-05,0.108,0.781,169.892,179813,4
5846,49,0.436,0.384,10,-9.045,0,0.0327,0.827,1.27e-05,0.246,0.381,184.522,217920,3
5860,40,0.501,0.502,6,-7.827,1,0.0303,0.51,0.0,0.142,0.335,80.003,223893,3
5864,35,0.341,0.015,7,-25.504,1,0.0577,0.993,0.936,0.136,0.358,179.5,163500,4
5876,20,0.451,0.889,7,-5.45,0,0.0381,0.0233,0.003,0.131,0.391,171.967,228096,4
5937,27,0.395,0.656,11,-8.13,1,0.0481,0.0519,0.0,0.0838,0.411,163.87,210340,4
5948,27,0.354,0.497,8,-8.652,1,0.037,0.00505,0.000237,0.134,0.163,112.123,276609,4
5958,48,0.551,0.75,6,-4.745,1,0.0353,0.00338,0.0,0.145,0.515,84.073,206507,4
5983,33,0.389,0.864,7,-2.893,1,0.0491,0.00137,0.0118,0.183,0.236,165.06,203988,4
5992,43,0.687,0.742,9,-6.269,1,0.0499,0.112,0.0,0.152,0.375,110.051,233217,4
6002,18,0.243,0.332,4,-9.041,1,0.0317,0.439,0.00721,0.0875,0.292,131.535,326495,4
6063,56,0.268,0.697,8,-5.886,1,0.0422,0.0212,4.58e-06,0.38,0.112,144.01,409987,4
6076,31,0.368,0.368,4,-8.399,1,0.0351,0.542,0.0,0.262,0.265,138.583,558093,4
6089,21,0.562,0.615,8,-6.64,1,0.0333,0.423,0.0,0.153,0.305,139.842,200773,4
6092,44,0.468,0.786,1,-5.866,0,0.0321,0.00185,5.13e-06,0.585,0.565,163.947,242634,4
6096,36,0.469,0.399,0,-11.607,1,0.0286,0.061,6.88e-06,0.098,0.251,131.973,406547,4
6101,45,0.591,0.699,0,-6.314,1,0.0353,0.0201,0.0,0.13,0.745,77.0,184564,4
6103,52,0.225,0.602,1,-7.45,1,0.0352,0.0175,0.0,0.0899,0.244,151.834,377094,3
6123,33,0.364,0.809,0,-4.159,1,0.0349,0.000545,1.7e-06,0.877,0.0591,144.023,287092,4
6147,26,0.404,0.766,2,-8.093,0,0.0647,0.000785,0.0,0.0954,0.548,182.529,176040,4
6176,39,0.528,0.159,7,-13.786,1,0.0303,0.974,0.926,0.0704,0.245,148.278,161957,4
6178,65,0.231,0.65,3,-8.505,1,0.0475,0.0422,0.000129,0.0797,0.132,134.028,566865,4
6189,9,0.352,0.556,7,-6.184,1,0.0485,0.168,0.0,0.047,0.556,133.798,235707,3
6225,62,0.431,0.416,9,-10.376,1,0.0296,0.0462,2.01e-06,0.144,0.177,127.964,411000,4
6233,28,0.294,0.946,3,-4.033,0,0.0677,0.000145,0.0,0.182,0.523,200.163,177653,4
6234,26,0.336,0.383,8,-6.044,1,0.0306,0.797,0.0,0.0905,0.21,118.172,260213,4
6320,60,0.385,0.439,11,-10.495,1,0.0521,0.788,0.0,0.101,0.417,74.963,166400,4
6329,27,0.474,0.301,6,-8.926,1,0.0284,0.735,0.0,0.498,0.2,103.905,311013,4
6382,35,0.518,0.191,6,-13.417,1,0.0333,0.935,0.00124,0.11,0.366,172.759,169293,4
6458,43,0.342,0.297,0,-8.403,0,0.0312,0.717,6.21e-05,0.131,0.071,76.657,211823,4
6460,22,0.464,0.368,4,-9.971,1,0.0396,0.464,2.35e-05,0.192,0.283,124.893,212997,3
6462,26,0.481,0.54,1,-9.961,1,0.0295,0.166,0.0582,0.0868,0.255,158.012,239931,3
6474,24,0.572,0.723,3,-8.623,0,0.0283,0.0241,0.0132,0.117,0.733,145.984,192182,3
6475,22,0.57,0.874,1,-8.133,1,0.0334,0.00536,0.0241,0.0874,0.585,130.005,222631,4
6487,23,0.412,0.499,4,-13.2,1,0.0408,0.825,0.154,0.283,0.103,139.873,172075,3
6490,37,0.568,0.803,6,-8.047,1,0.0332,0.0198,0.00114,0.097,0.777,148.05,238098,4
6494,26,0.437,0.719,2,-9.299,1,0.0319,0.00256,0.0451,0.225,0.382,164.965,197875,4
6513,32,0.511,0.742,0,-5.426,1,0.0342,0.0086,0.0,0.169,0.135,83.017,201307,4
6534,12,0.588,0.762,2,-4.171,1,0.0458,0.422,0.0,0.322,0.704,163.883,184333,4
6622,12,0.266,0.517,0,-7.033,1,0.0353,0.174,0.0,0.109,0.372,70.211,225801,3
6627,50,0.606,0.772,11,-5.425,1,0.0496,0.0583,0.0,0.128,0.516,93.007,166988,4
6631,19,0.545,0.604,2,-6.895,1,0.0267,0.308,0.0,0.214,0.698,150.07,237187,4
6641,42,0.391,0.567,2,-7.709,1,0.0278,0.000446,0.0,0.258,0.104,163.963,324175,4
6664,34,0.599,0.548,2,-6.043,1,0.0405,0.577,0.0,0.147,0.334,153.935,202159,4
6665,45,0.453,0.956,4,-4.973,1,0.0666,0.0014,0.877,0.0997,0.269,81.529,206440,4
6675,37,0.423,0.127,6,-11.926,1,0.0298,0.903,1.04e-05,0.11,0.264,137.318,266218,4
6687,38,0.363,0.509,10,-6.966,1,0.0325,0.239,0.0,0.0911,0.245,139.74,476599,4
6700,17,0.678,0.506,1,-7.021,0,0.0283,0.545,0.0,0.116,0.3,115.995,247160,4
6804,66,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,503240,4
6832,32,0.534,0.368,9,-8.537,1,0.0251,0.307,0.0,0.112,0.161,71.006,266520,3
6850,44,0.37,0.271,9,-8.894,1,0.03,0.157,0.0,0.116,0.112,123.921,244639,4
6897,42,0.46,0.805,2,-7.783,1,0.0615,0.0198,0.0,0.858,0.32,145.968,239857,4
6899,57,0.536,0.606,4,-7.297,1,0.0416,0.0133,0.000319,0.0608,0.301,159.913,187307,4
6918,32,0.49,0.128,2,-11.985,1,0.0301,0.902,0.0,0.129,0.31,65.177,223845,4
6925,46,0.596,0.55,0,-5.463,1,0.0363,0.476,3.43e-05,0.0823,0.681,78.024,167404,4
6947,40,0.577,0.939,9,-2.904,1,0.0589,0.025,0.0,0.109,0.86,138.019,203427,4
6964,36,0.467,0.806,0,-5.171,1,0.038,0.0357,0.0,0.109,0.365,145.067,221693,4
7019,46,0.434,0.654,0,-7.475,1,0.0309,0.00653,4.33e-06,0.101,0.129,131.964,503134,4
7044,43,0.497,0.87,4,-6.459,1,0.0469,0.116,3.38e-05,0.268,0.633,153.995,283040,4
7085,16,0.694,0.712,4,-6.658,1,0.0377,0.0908,0.00097,0.247,0.593,98.965,205440,4
7110,43,0.363,0.662,6,-8.119,0,0.0694,0.0124,0.0,0.0964,0.139,139.945,318027,4
7114,53,0.596,0.669,9,-4.569,1,0.0405,0.216,5.61e-06,0.122,0.122,90.026,175134,4
7117,35,0.248,0.729,1,-4.707,0,0.0665,0.214,0.0,0.7,0.144,171.924,585080,4
7136,16,0.307,0.289,7,-10.364,1,0.0307,0.927,7.47e-06,0.0626,0.239,89.98,209573,4
7159,24,0.404,0.445,4,-7.844,1,0.0689,0.703,0.0,0.202,0.536,169.583,184800,4
7160,19,0.756,0.477,3,-12.133,1,0.0406,0.854,0.00861,0.0986,0.769,142.916,175547,4
7173,59,0.446,0.715,0,-5.573,1,0.034,0.076,0.0,0.146,0.576,185.976,182600,1
7191,20,0.38,0.209,3,-11.358,1,0.0393,0.0571,0.000308,0.0909,0.14,101.717,229253,5
7221,14,0.362,0.532,8,-6.761,1,0.0343,0.0705,0.0,0.0774,0.177,150.559,238107,3
7282,7,0.447,0.199,11,-7.864,1,0.0558,0.646,0.0,0.217,0.529,171.208,135933,1
7313,16,0.434,0.534,7,-7.971,1,0.0303,0.508,0.0,0.135,0.577,83.743,252240,4
7340,22,0.364,0.948,10,-3.539,0,0.128,0.0255,1.95e-06,0.585,0.585,146.814,179613,4
7341,40,0.694,0.797,6,-5.227,0,0.0552,0.102,0.0,0.315,0.589,143.994,191191,4
7359,34,0.497,0.444,5,-7.52,1,0.028,0.026,2.38e-06,0.168,0.123,108.155,298147,4
7367,34,0.473,0.378,11,-7.654,1,0.0288,0.723,0.0,0.135,0.184,132.077,242720,4
7369,38,0.518,0.725,9,-4.779,1,0.0319,0.134,0.0,0.319,0.622,75.061,217560,4
7372,23,0.456,0.196,0,-12.909,1,0.0347,0.951,0.0,0.115,0.359,62.35,241720,4
7396,36,0.336,0.739,6,-3.455,1,0.033,0.000948,0.0,0.1,0.382,159.998,189000,4
7420,18,0.592,0.769,2,-7.482,1,0.0333,0.083,0.0,0.207,0.816,110.019,225987,4
7444,23,0.431,0.619,11,-5.775,1,0.0383,0.406,0.0,0.0858,0.184,131.777,306640,4
7526,60,0.516,0.905,11,-5.613,1,0.0399,0.000479,0.0,0.198,0.612,129.999,258453,4
7542,39,0.566,0.971,2,-3.536,1,0.046,0.00778,0.0,0.276,0.416,101.978,222655,4
7563,17,0.537,0.376,1,-8.892,1,0.0316,0.0517,0.0234,0.0833,0.179,141.582,344627,4
7582,42,0.311,0.225,5,-14.479,1,0.037,0.965,0.000504,0.159,0.216,130.416,453707,3
7585,22,0.652,0.659,11,-5.847,1,0.0325,0.685,1.91e-06,0.0858,0.616,147.72,204893,4
7621,11,0.697,0.417,5,-8.274,1,0.0313,0.599,0.0,0.117,0.721,105.994,177000,4
7715,46,0.623,0.881,11,-4.633,0,0.0511,0.00247,0.0,0.132,0.238,145.975,208500,4
7743,23,0.482,0.315,5,-10.798,1,0.0275,0.855,0.0,0.126,0.298,77.734,188927,3
7769,41,0.472,0.661,2,-7.13,0,0.0355,0.114,0.000784,0.662,0.333,138.007,284116,4
7778,39,0.652,0.809,6,-4.05,1,0.118,0.0267,0.0,0.694,0.652,129.957,216024,4
7783,48,0.548,0.975,6,-3.13,0,0.0705,0.0218,0.0,0.177,0.601,142.018,211149,4
7784,43,0.575,0.964,0,-2.506,0,0.0728,0.00889,0.0,0.0895,0.463,111.963,221585,4
7785,47,0.32,0.966,11,-4.261,0,0.265,0.00915,0.0,0.406,0.208,112.01,242194,5
7848,19,0.381,0.88,4,-5.448,1,0.0491,0.0707,8.18e-06,0.105,0.359,178.061,248960,3
7849,20,0.415,0.668,7,-7.834,1,0.0453,0.182,3.12e-06,0.0966,0.612,82.239,218307,4
7851,41,0.592,0.581,7,-8.054,1,0.0425,0.194,4.83e-05,0.126,0.546,168.108,214648,4
7879,28,0.674,0.419,5,-10.63,1,0.0266,0.635,0.0,0.121,0.324,108.976,214173,5
7926,33,0.253,0.445,10,-8.088,1,0.0357,0.114,0.0,0.162,0.0645,140.153,200427,4
7940,36,0.397,0.767,2,-6.239,1,0.0351,0.162,0.0,0.37,0.39,156.072,284915,4
7942,49,0.423,0.875,10,-5.079,1,0.0361,0.00152,1.2e-06,0.0879,0.498,80.004,246093,4
7943,35,0.298,0.374,8,-13.157,1,0.0393,0.286,0.0,0.14,0.223,134.989,391860,4
7959,40,0.403,0.807,8,-7.742,1,0.0826,0.639,0.000301,0.687,0.562,73.777,225773,4
7960,31,0.26,0.296,9,-8.439,1,0.0335,0.914,0.0,0.0866,0.144,130.295,398213,5
7981,37,0.294,0.485,6,-9.075,1,0.0336,0.25,0.0,0.968,0.127,139.11,349223,4
7999,34,0.557,0.538,4,-4.082,1,0.0263,0.408,0.0,0.167,0.584,111.005,172493,4
8008,27,0.274,0.263,10,-9.406,1,0.0288,0.728,0.0,0.112,0.182,97.063,281133,3
8040,33,0.592,0.645,9,-6.459,1,0.0314,0.0713,0.0,0.0959,0.227,114.9,234760,4
8083,33,0.508,0.857,6,-5.182,1,0.0383,0.00116,3.62e-05,0.0992,0.316,125.95,214733,4
8127,38,0.818,0.453,10,-10.621,1,0.104,0.375,0.0,0.0969,0.937,105.024,157714,4
8151,38,0.253,0.82,5,-3.765,1,0.0359,0.00034,2.97e-06,0.147,0.138,140.068,267427,4
8158,19,0.466,0.465,2,-9.344,1,0.0302,0.34,0.0435,0.0854,0.267,80.013,353787,4
8160,17,0.636,0.489,8,-8.3,1,0.0318,0.683,0.0,0.109,0.431,107.581,196840,4
8173,41,0.554,0.242,0,-8.378,1,0.0438,0.864,1.09e-06,0.145,0.326,134.181,235933,3
8254,44,0.22,0.53,11,-5.69,1,0.0343,0.0706,1.59e-06,0.201,0.0769,179.898,352933,4
8266,30,0.572,0.898,0,-4.262,1,0.102,0.157,0.0,0.324,0.785,122.739,361760,4
8333,14,0.456,0.638,6,-7.924,0,0.0263,0.0449,0.0134,0.134,0.15,94.837,245755,4
8335,36,0.353,0.553,7,-6.446,1,0.0676,0.404,0.0,0.0834,0.21,145.053,241747,4
8486,27,0.497,0.718,0,-5.638,1,0.0297,0.0352,0.00108,0.124,0.071,95.009,261627,4
8519,30,0.545,0.195,1,-13.477,1,0.0289,0.68,0.000125,0.325,0.375,148.14,188173,3
8538,45,0.562,0.868,0,-4.189,1,0.0473,0.000831,0.0,0.106,0.476,122.023,206402,4
8565,31,0.416,0.962,7,-4.908,1,0.0675,0.00299,0.00887,0.206,0.185,144.927,249120,4
8569,52,0.534,0.359,0,-9.311,1,0.0296,0.449,1.2e-05,0.331,0.267,131.804,198787,4
8602,25,0.291,0.266,0,-9.256,1,0.0323,0.761,0.0,0.134,0.176,130.058,245600,4
8622,36,0.348,0.386,2,-8.52,1,0.0284,0.399,1.11e-06,0.0706,0.334,131.437,232280,3
8624,36,0.446,0.328,2,-9.653,1,0.0494,0.0843,3.15e-05,0.104,0.0436,126.043,160120,4
8640,37,0.681,0.817,2,-5.532,0,0.0303,0.154,0.0,0.143,0.486,123.488,143947,4
8646,46,0.506,0.929,0,-3.269,0,0.0531,0.0127,0.0,0.0974,0.621,159.961,187347,4
8651,48,0.557,0.393,2,-8.304,1,0.0331,0.11,0.0,0.38,0.238,114.048,326653,4
8681,23,0.461,0.897,8,-3.631,1,0.0584,0.0185,0.0,0.0551,0.931,181.884,132600,4
8714,29,0.443,0.994,1,-3.059,1,0.115,4.65e-05,0.0,0.441,0.224,123.003,163080,3
8744,27,0.579,0.314,2,-10.338,1,0.0303,0.76,3.02e-05,0.0677,0.305,118.511,186667,3
8767,40,0.581,0.543,10,-7.943,1,0.0324,0.0511,5.6e-05,0.0934,0.172,104.04,192245,4
8776,28,0.315,0.38,3,-6.543,1,0.0301,0.692,0.0,0.14,0.141,110.799,274773,4
8817,30,0.455,0.898,10,-3.676,1,0.196,0.0797,0.0,0.156,0.65,168.097,179549,4
8826,14,0.429,0.258,6,-15.605,1,0.0327,0.781,0.0,0.108,0.503,144.433,290653,3
8831,15,0.672,0.389,2,-13.981,1,0.0372,0.745,1.71e-05,0.287,0.818,110.967,173267,4
8840,21,0.471,0.283,5,-14.143,1,0.0334,0.943,0.0417,0.115,0.324,143.244,207105,4
8868,18,0.405,0.292,3,-11.785,1,0.0265,0.903,5.54e-05,0.114,0.17,82.837,174452,3
8921,14,0.647,0.699,7,-7.885,1,0.0398,0.544,1.3e-05,0.0952,0.669,98.402,334227,4
8931,51,0.652,0.877,11,-4.201,1,0.0436,0.266,0.0,0.172,0.882,79.975,209840,4
8932,34,0.634,0.624,4,-5.731,1,0.0466,0.27,0.0,0.1,0.82,80.006,201813,4
8937,40,0.621,0.15,4,-12.71,1,0.0331,0.935,0.0,0.109,0.327,115.947,383147,4
8959,17,0.515,0.805,4,-7.85,0,0.101,0.161,0.000733,0.11,0.646,173.885,196134,4
8973,63,0.493,0.435,7,-12.334,1,0.0423,0.656,0.000327,0.118,0.485,87.952,142200,4
8978,26,0.501,0.702,7,-5.294,1,0.0405,0.0466,0.0,0.165,0.272,129.392,251905,4
8985,25,0.305,0.156,6,-14.54,1,0.0397,0.953,0.00015,0.152,0.28,94.472,171050,4
9050,24,0.547,0.922,8,-4.917,1,0.0473,0.000449,0.000854,0.235,0.487,95.016,261213,4
9069,15,0.294,0.317,5,-9.808,1,0.0297,0.974,0.0745,0.118,0.193,142.286,241835,4
9081,27,0.456,0.68,10,-5.057,0,0.0673,0.362,0.0,0.0974,0.395,179.601,218389,4
9107,28,0.384,0.521,1,-7.77,1,0.0389,0.218,0.0,0.0749,0.102,134.692,480201,4
9119,23,0.253,0.604,1,-9.974,1,0.038,0.282,7.28e-05,0.0553,0.216,160.038,178150,5
9228,34,0.308,0.409,2,-7.103,1,0.0282,0.25,0.0,0.109,0.254,179.836,306253,4
9235,49,0.805,0.827,0,-3.756,1,0.059,0.0432,0.000136,0.0348,0.84,101.007,201067,4
9297,26,0.575,0.0677,3,-24.377,1,0.0507,0.993,0.956,0.138,0.386,86.697,150501,4
9304,35,0.417,0.876,2,-5.157,1,0.053,0.00183,0.0,0.829,0.341,128.012,230720,4
9372,54,0.56,0.782,9,-6.669,0,0.045,0.0376,0.0,0.0944,0.646,150.886,182008,4
9400,24,0.594,0.0325,9,-24.958,1,0.045,0.993,0.954,0.0958,0.45,83.419,220499,4
9403,22,0.549,0.87,9,-4.158,1,0.0444,0.00957,0.0,0.194,0.537,107.957,200293,4
9405,43,0.468,0.923,7,-3.574,1,0.0567,0.000273,2.38e-05,0.352,0.297,136.957,174440,4
9458,22,0.669,0.589,6,-6.82,0,0.0396,0.0313,0.0,0.0471,0.388,113.976,192747,4
9464,27,0.283,0.467,7,-7.415,1,0.0382,0.699,0.0,0.117,0.189,141.656,214600,4
9468,14,0.479,0.242,4,-15.923,1,0.0317,0.695,0.0,0.271,0.229,114.989,322293,4
9502,12,0.284,0.688,1,-5.914,1,0.093,0.671,0.0,0.692,0.356,110.372,240867,3
9514,30,0.595,0.87,2,-3.969,0,0.0839,0.121,0.0,0.185,0.745,90.079,221348,4
9527,17,0.483,0.541,0,-8.527,1,0.0352,0.385,6.02e-06,0.855,0.22,127.555,406133,4
9575,43,0.395,0.397,10,-9.125,1,0.0334,0.537,6.75e-05,0.125,0.229,131.527,315007,4
9583,29,0.396,0.577,11,-6.071,1,0.0485,0.701,0.0,0.853,0.393,140.183,327283,4
9614,46,0.509,0.386,7,-8.609,1,0.0881,0.624,1.55e-06,0.133,0.674,134.543,215947,4
9639,16,0.65,0.437,0,-6.953,1,0.0302,0.157,0.0,0.103,0.449,129.957,176859,4
9645,39,0.502,0.928,9,-5.836,1,0.0453,6.18e-05,0.00323,0.361,0.655,136.008,216760,4
9650,20,0.731,0.406,7,-8.59,1,0.364,0.651,3.65e-05,0.0618,0.686,79.954,282813,4
9669,3,0.22,0.597,3,-8.885,1,0.0546,0.508,0.0,0.372,0.253,91.666,328710,3
9674,38,0.339,0.541,9,-4.105,0,0.0298,0.743,0.000125,0.0629,0.0951,78.265,313960,4
9688,56,0.368,0.672,11,-7.597,1,0.0402,0.00269,0.0,0.121,0.165,145.114,395162,4
9707,33,0.734,0.637,6,-4.894,1,0.0713,0.343,0.0,0.0886,0.848,140.001,197322,4
9746,24,0.326,0.385,8,-9.107,1,0.065,0.651,0.0,0.0858,0.436,79.384,373356,4
9752,18,0.57,0.862,0,-5.863,1,0.0822,0.211,0.0,0.747,0.748,122.141,780573,4
9772,45,0.199,0.277,8,-10.719,1,0.0327,0.843,0.0,0.0725,0.142,89.074,389982,5
9786,44,0.47,0.386,4,-6.788,1,0.0355,0.682,1.36e-06,0.113,0.107,118.015,229147,3
9817,51,0.361,0.903,7,-3.447,1,0.05,0.000869,0.000716,0.866,0.496,146.106,139440,4
9861,49,0.375,0.508,1,-9.399,1,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,479771,4
9870,39,0.317,0.176,8,-11.886,1,0.0332,0.852,0.0,0.114,0.149,133.3,288839,4
9871,40,0.332,0.499,5,-10.858,1,0.044,0.777,0.0,0.109,0.0972,113.471,251934,4
9873,54,0.274,0.573,7,-7.881,1,0.0391,0.0604,1.2e-06,0.537,0.223,126.319,510726,3
9877,41,0.489,0.828,11,-7.277,1,0.0512,0.0123,0.00015,0.7,0.272,106.974,531213,4
9985,31,0.441,0.958,7,-3.256,1,0.0757,0.000413,2.26e-05,0.103,0.354,92.974,236693,4
10008,35,0.524,0.555,11,-6.101,1,0.0305,0.583,0.0,0.124,0.219,121.778,294800,4
10016,49,0.44,0.702,10,-6.759,1,0.0325,0.0197,3.79e-05,0.109,0.295,143.99,456001,4
10027,49,0.266,0.327,10,-7.195,1,0.0307,0.295,0.0,0.0953,0.0548,139.635,426573,4
10045,22,0.523,0.396,9,-9.255,1,0.0251,0.578,0.00118,0.118,0.299,133.894,245907,4
10078,54,0.547,0.593,3,-6.385,1,0.0303,0.276,0.0,0.21,0.45,92.041,197800,4
10083,59,0.501,0.942,4,-3.127,0,0.0905,0.00197,0.0,0.182,0.461,92.967,210027,4
10087,25,0.587,0.352,7,-8.942,1,0.0248,0.547,0.0,0.17,0.359,74.034,207787,3
10131,11,0.467,0.832,10,-5.136,0,0.163,0.0714,0.0,0.171,0.353,170.121,197306,4
10135,12,0.552,0.721,4,-5.965,1,0.0318,0.508,0.0,0.394,0.297,93.068,238853,4
10183,33,0.444,0.695,4,-6.966,0,0.0343,0.0156,0.0,0.622,0.347,150.026,215604,4
10214,28,0.72,0.865,9,-4.064,1,0.0487,0.017,3.48e-06,0.327,0.928,137.961,182093,4
10342,17,0.541,0.302,1,-11.785,1,0.0291,0.533,0.501,0.11,0.15,85.044,244452,4
10347,26,0.683,0.714,0,-7.263,1,0.0273,0.344,0.0,0.128,0.18,119.982,203253,4
10364,43,0.572,0.511,0,-11.517,0,0.0275,0.0469,0.0,0.0967,0.426,90.014,226887,4
10394,24,0.472,0.616,0,-5.535,1,0.0286,0.362,9.57e-06,0.359,0.179,135.979,326907,4
10399,12,0.635,0.118,11,-11.733,1,0.193,0.919,0.0,0.369,0.333,137.16,185960,3
10437,57,0.381,0.532,2,-7.842,1,0.0372,0.00318,0.0,0.098,0.1,143.774,302577,4
10454,21,0.588,0.764,2,-4.629,1,0.0259,0.00877,0.00394,0.113,0.751,100.022,168347,4
10477,44,0.545,0.545,9,-7.1,1,0.0323,0.154,0.0,0.312,0.246,128.943,402627,4
10515,16,0.499,0.847,10,-6.434,1,0.0387,0.000626,0.0,0.33,0.943,76.011,146640,4
10527,44,0.616,0.916,10,-4.326,1,0.0612,0.0893,0.00182,0.171,0.867,97.025,158253,4
10544,63,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996,279787,4
10562,52,0.546,0.777,7,-5.842,1,0.0671,0.0343,0.0,0.0829,0.541,102.068,189200,4
10566,32,0.474,0.881,9,-6.531,1,0.0986,0.135,8.99e-05,0.0722,0.738,162.132,219747,4
10571,20,0.266,0.356,2,-8.684,1,0.0294,0.713,0.0,0.118,0.145,135.411,212027,4
10622,52,0.466,0.862,0,-4.707,1,0.0567,0.0511,0.0,0.513,0.438,75.045,276575,4
10637,34,0.612,0.854,2,-4.865,1,0.0819,0.116,0.0,0.361,0.652,124.942,184240,4
10659,18,0.607,0.735,4,-5.948,1,0.296,0.102,0.0,0.362,0.705,176.099,127600,4
